State,Zipcode,Recipients_Total,Grants_Total,Total,Black,White,NotHisp_Latino,Hisp_Latino,geoid,Median_Income,Below_Poverty_Percent,Below_Poverty_Total,Updated
Florida,34613,4,2369804.97,17924.0,756.0,16885.0,16588.0,1336.0,86000US34613,54122.0,11.64,2081.0,No
Florida,34638,3,997380.65,28609.0,3043.0,23614.0,21435.0,7174.0,86000US34638,100138.0,6.79,1936.0,No
Florida,34639,4,576377.45,29395.0,1888.0,25937.0,24271.0,5124.0,86000US34639,98320.0,5.37,1568.0,No
Florida,34652,7,550616.69,23688.0,645.0,22528.0,20636.0,3052.0,86000US34652,51243.0,16.33,3850.0,No
Florida,34653,3,106373.96,34588.0,1825.0,32189.0,29576.0,5012.0,86000US34653,50890.0,17.24,5809.0,No
Florida,34654,3,141966.12,22935.0,808.0,21445.0,21489.0,1446.0,86000US34654,63247.0,12.6,2880.0,No
Florida,34655,13,866638.89,41872.0,1485.0,39218.0,38005.0,3867.0,86000US34655,79054.0,7.42,3094.0,No
Florida,34667,2,134536.0,33272.0,763.0,32061.0,30559.0,2713.0,86000US34667,52494.0,16.27,5317.0,No
Florida,34668,11,2309577.66,48146.0,2254.0,43898.0,41064.0,7082.0,86000US34668,46497.0,18.48,8864.0,No
Florida,34669,1,69228.5,13304.0,505.0,12333.0,11889.0,1415.0,86000US34669,59446.0,14.66,1934.0,No
Florida,34677,4,1039114.7,22169.0,1034.0,19990.0,19679.0,2490.0,86000US34677,78911.0,8.86,1952.0,No
Florida,34683,6,594679.09,33514.0,854.0,31789.0,31341.0,2173.0,86000US34683,84590.0,8.12,2713.0,No
Florida,34684,9,643251.9,29088.0,1179.0,26668.0,26535.0,2553.0,86000US34684,68040.0,6.14,1756.0,No
Florida,34685,6,840490.01,17998.0,581.0,16555.0,16838.0,1160.0,86000US34685,99770.0,7.97,1428.0,No
Florida,34688,1,24955.0,7443.0,103.0,7096.0,7001.0,442.0,86000US34688,107275.0,10.68,793.0,No
Florida,34689,13,1488862.23,27445.0,2617.0,24654.0,24843.0,2602.0,86000US34689,67917.0,13.06,3528.0,No
Florida,34690,1,21678.0,11408.0,710.0,10584.0,9882.0,1526.0,86000US34690,44278.0,19.51,2226.0,No
Florida,34691,2,255601.94,20257.0,1600.0,18384.0,17470.0,2787.0,86000US34691,46227.0,17.99,3630.0,No
Florida,34695,9,1926295.42,18382.0,1150.0,16593.0,17035.0,1347.0,86000US34695,95194.0,5.53,1003.0,No
Florida,34698,21,1758849.15,38720.0,1757.0,35646.0,36730.0,1990.0,86000US34698,67243.0,9.52,3648.0,No
Florida,34711,17,2793373.11,61594.0,5977.0,51577.0,49909.0,11685.0,86000US34711,80210.0,8.88,5437.0,No
Florida,34714,7,651205.05,22380.0,3059.0,16905.0,14026.0,8354.0,86000US34714,55065.0,13.76,3076.0,No
Florida,34715,2,679636.69,18241.0,2635.0,14414.0,14814.0,3427.0,86000US34715,70318.0,4.92,833.0,No
Florida,34731,2,194787.33,14858.0,1590.0,13424.0,14059.0,799.0,86000US34731,61105.0,13.97,2070.0,No
Florida,34734,1,8087.9,4591.0,806.0,3461.0,3719.0,872.0,86000US34734,80729.0,3.43,157.0,No
Florida,34736,3,306495.93,19271.0,3577.0,14490.0,15666.0,3605.0,86000US34736,66552.0,10.95,2098.0,No
Florida,34737,2,1643588.16,2942.0,88.0,2799.0,2235.0,707.0,86000US34737,80550.0,8.09,238.0,No
Florida,34741,12,3251983.05,47710.0,6224.0,35168.0,15473.0,32237.0,86000US34741,39867.0,27.72,13041.0,No
Florida,34743,4,635333.78,45109.0,7753.0,31807.0,11301.0,33808.0,86000US34743,49884.0,15.51,6994.0,No
Florida,34744,15,2313077.17,57134.0,6327.0,42176.0,23371.0,33763.0,86000US34744,55745.0,10.52,5956.0,No
Florida,34746,26,9345026.07,44307.0,5032.0,36099.0,21276.0,23031.0,86000US34746,61563.0,12.39,5459.0,No
Florida,34747,13,3464826.24,21354.0,1799.0,18248.0,15753.0,5601.0,86000US34747,77097.0,10.78,2287.0,No
Florida,34748,11,1454318.44,39977.0,7487.0,31772.0,35441.0,4536.0,86000US34748,54320.0,15.7,6228.0,No
Florida,34759,1,150557.64,40713.0,10539.0,28431.0,19173.0,21540.0,86000US34759,53796.0,16.28,6611.0,No
Florida,34760,1,223452.0,863.0,262.0,614.0,726.0,137.0,86000US34760,81875.0,8.92,77.0,No
Florida,34761,14,1213689.74,45864.0,9529.0,29103.0,33249.0,12615.0,86000US34761,74433.0,11.3,5152.0,No
Florida,34769,10,1565423.97,24995.0,1916.0,20685.0,16733.0,8262.0,86000US34769,51901.0,19.37,4774.0,No
Florida,34771,2,502529.0,21052.0,1839.0,18699.0,14957.0,6095.0,86000US34771,80376.0,4.37,918.0,No
Florida,34772,3,475620.05,31436.0,3543.0,24299.0,18761.0,12675.0,86000US34772,74741.0,8.09,2528.0,No
Florida,34773,1,13551.94,3728.0,136.0,3367.0,3144.0,584.0,86000US34773,71802.0,11.17,412.0,No
Florida,34785,4,1156030.0,38097.0,6204.0,30742.0,34774.0,3323.0,86000US34785,77121.0,7.35,2278.0,No
Florida,34786,9,1481708.86,45836.0,4924.0,37363.0,37753.0,8083.0,86000US34786,118187.0,9.02,4120.0,No
Florida,34787,24,6376372.28,69976.0,11658.0,50758.0,53443.0,16533.0,86000US34787,95636.0,9.36,6468.0,No
Florida,34788,5,2069709.74,18193.0,493.0,17190.0,16609.0,1584.0,86000US34788,54794.0,10.62,1933.0,No
Florida,34945,4,362742.92,5187.0,819.0,4229.0,4322.0,865.0,86000US34945,67500.0,18.06,718.0,No
Florida,34946,2,125318.31,6079.0,3503.0,2509.0,5638.0,441.0,86000US34946,47500.0,19.91,1206.0,No
Florida,34947,3,202899.63,14155.0,7823.0,5969.0,11141.0,3014.0,86000US34947,36619.0,30.21,4228.0,No
Florida,34949,1,16530.52,7663.0,34.0,7439.0,7335.0,328.0,86000US34949,87259.0,8.64,658.0,No
Florida,34950,2,390146.02,16603.0,9009.0,7179.0,12569.0,4034.0,86000US34950,35711.0,35.9,5897.0,No
Florida,34952,9,1462129.26,41567.0,5232.0,35591.0,34466.0,7101.0,86000US34952,56689.0,11.51,4720.0,No
Florida,34953,6,339118.93,70705.0,16169.0,51191.0,54155.0,16550.0,86000US34953,65193.0,8.85,6231.0,No
Florida,34956,1,108741.0,10258.0,2519.0,5851.0,4966.0,5292.0,86000US34956,40694.0,26.74,2331.0,No
Florida,34957,6,313117.05,23204.0,818.0,21942.0,21552.0,1652.0,86000US34957,76823.0,8.92,2058.0,No
Florida,34972,2,248290.93,20877.0,2934.0,17181.0,13287.0,7590.0,86000US34972,44611.0,23.05,4098.0,No
Florida,34982,4,190828.02,25135.0,3412.0,20346.0,19390.0,5745.0,86000US34982,51393.0,19.79,4941.0,No
Florida,34983,7,776750.6,42818.0,7604.0,33740.0,33622.0,9196.0,86000US34983,57408.0,9.76,4170.0,No
Florida,34984,3,198169.32,16035.0,3912.0,11314.0,12241.0,3794.0,86000US34984,79017.0,7.43,1191.0,No
Florida,34986,1,103620.0,28265.0,5940.0,21313.0,24161.0,4104.0,86000US34986,70857.0,10.56,2981.0,No
Florida,34987,1,40372.27,9717.0,1931.0,7611.0,8515.0,1202.0,86000US34987,80086.0,3.98,387.0,No
Florida,34990,6,970624.99,29999.0,272.0,28650.0,28278.0,1721.0,86000US34990,104199.0,5.74,1714.0,No
Florida,34994,9,1421637.22,17800.0,2066.0,15406.0,15269.0,2531.0,86000US34994,61172.0,11.42,1946.0,No
Florida,34996,3,220615.2,10741.0,292.0,10151.0,9792.0,949.0,86000US34996,103525.0,7.47,801.0,No
Florida,34997,6,821784.2,44632.0,2387.0,40400.0,36530.0,8102.0,86000US34997,68992.0,10.34,4584.0,No
