Zipcode,Total,Black,White,NotHisp_Latino,Hisp_Latino,geoid,Median_Income,Below_Poverty_Percent,Below_Poverty_Total,Updated
33975,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
33980,13342.0,1189.0,12183.0,12802.0,540.0,86000US33980,57909.0,11.2,1463.0,No
33981,11407.0,407.0,10882.0,10695.0,712.0,86000US33981,61702.0,8.01,908.0,No
33982,10391.0,293.0,9840.0,9631.0,760.0,86000US33982,64562.0,10.17,977.0,No
33983,15100.0,1575.0,13139.0,13896.0,1204.0,86000US33983,71293.0,8.67,1295.0,No
33990,34657.0,2656.0,30767.0,27594.0,7063.0,86000US33990,68872.0,13.89,4783.0,No
33991,22516.0,895.0,21181.0,18250.0,4266.0,86000US33991,81580.0,8.11,1810.0,No
33993,27905.0,2277.0,24844.0,20563.0,7342.0,86000US33993,73355.0,11.38,3169.0,No
33994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34101,0.0,0.0,0.0,0.0,0.0,86000US34101,N/A,N/A,N/A,No
34102,11548.0,969.0,10437.0,10634.0,914.0,86000US34102,148700.0,11.09,1264.0,No
34103,13129.0,351.0,12661.0,12035.0,1094.0,86000US34103,129583.0,6.34,825.0,No
34104,24520.0,1080.0,22654.0,17024.0,7496.0,86000US34104,61633.0,11.92,2911.0,No
34105,18011.0,500.0,16807.0,15769.0,2242.0,86000US34105,116516.0,4.63,826.0,No
34106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34108,16450.0,269.0,15985.0,15251.0,1199.0,86000US34108,136622.0,6.77,1113.0,No
34109,24251.0,741.0,22279.0,19913.0,4338.0,86000US34109,91861.0,7.64,1846.0,No
34110,23988.0,591.0,22952.0,21089.0,2899.0,86000US34110,96528.0,8.18,1951.0,No
34112,27064.0,2590.0,23953.0,21636.0,5428.0,86000US34112,71649.0,12.3,3204.0,No
34113,22175.0,3307.0,18168.0,15229.0,6946.0,86000US34113,70938.0,9.73,2126.0,No
34114,18223.0,1857.0,16217.0,14376.0,3847.0,86000US34114,67294.0,10.14,1848.0,No
34116,36111.0,4854.0,30281.0,13579.0,22532.0,86000US34116,51816.0,14.62,5264.0,No
34117,17039.0,919.0,14939.0,10282.0,6757.0,86000US34117,78205.0,7.34,1245.0,No
34119,32911.0,643.0,31594.0,28550.0,4361.0,86000US34119,101243.0,7.11,2312.0,No
34120,35498.0,2832.0,32362.0,24655.0,10843.0,86000US34120,85394.0,7.78,2758.0,No
34133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34134,14992.0,203.0,14165.0,14413.0,579.0,86000US34134,120542.0,4.51,671.0,No
34135,47356.0,1683.0,42987.0,34696.0,12660.0,86000US34135,77356.0,9.09,4301.0,No
34136,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34137,651.0,0.0,651.0,627.0,24.0,86000US34137,N/A,60.52,394.0,No
34138,340.0,0.0,340.0,340.0,0.0,86000US34138,N/A,14.41,49.0,No
34139,204.0,0.0,204.0,187.0,17.0,86000US34139,80250.0,1.96,4.0,No
34140,337.0,0.0,337.0,337.0,0.0,86000US34140,N/A,37.39,126.0,No
34141,67.0,20.0,47.0,58.0,9.0,86000US34141,N/A,0.0,0.0,No
34142,30534.0,6070.0,23109.0,9650.0,20884.0,86000US34142,33345.0,34.54,10238.0,No
34143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34145,17834.0,24.0,17635.0,15893.0,1941.0,86000US34145,98929.0,6.03,1075.0,No
34146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34201,3997.0,137.0,3810.0,3830.0,167.0,86000US34201,96233.0,2.23,89.0,No
34202,24637.0,514.0,23607.0,22172.0,2465.0,86000US34202,118278.0,4.2,1032.0,No
34203,38971.0,3759.0,33411.0,29992.0,8979.0,86000US34203,64228.0,12.95,5018.0,No
34204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34205,32294.0,4477.0,26336.0,25576.0,6718.0,86000US34205,52819.0,19.01,6029.0,No
34206,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34207,36292.0,2971.0,32664.0,26959.0,9333.0,86000US34207,49087.0,18.06,6500.0,No
34208,40998.0,10377.0,29138.0,28450.0,12548.0,86000US34208,55282.0,19.13,7785.0,No
34209,35172.0,1176.0,33636.0,32621.0,2551.0,86000US34209,76639.0,9.17,3161.0,No
34210,16462.0,1583.0,14302.0,14815.0,1647.0,86000US34210,57929.0,12.7,2039.0,No
34211,8898.0,439.0,8378.0,8139.0,759.0,86000US34211,130212.0,3.23,287.0,No
34212,21244.0,616.0,19341.0,18817.0,2427.0,86000US34212,110758.0,5.68,1199.0,No
34215,596.0,10.0,585.0,568.0,28.0,86000US34215,46172.0,7.41,42.0,No
34216,724.0,2.0,701.0,713.0,11.0,86000US34216,91250.0,5.52,40.0,No
34217,5079.0,19.0,4986.0,4916.0,163.0,86000US34217,90809.0,9.24,465.0,No
34218,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34219,24750.0,1125.0,23144.0,22028.0,2722.0,86000US34219,91640.0,3.57,880.0,No
34220,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34221,46357.0,7882.0,36765.0,37807.0,8550.0,86000US34221,67372.0,13.67,6154.0,No
34222,11659.0,453.0,10636.0,10456.0,1203.0,86000US34222,64313.0,7.54,877.0,No
34223,18336.0,7.0,17690.0,17780.0,556.0,86000US34223,70415.0,8.22,1503.0,No
34224,16422.0,236.0,16003.0,15590.0,832.0,86000US34224,56507.0,9.42,1534.0,No
34228,7283.0,0.0,7200.0,7135.0,148.0,86000US34228,144457.0,3.09,225.0,No
34229,7674.0,68.0,7512.0,6922.0,752.0,86000US34229,101439.0,6.27,481.0,No
34230,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34231,30341.0,757.0,28612.0,27747.0,2594.0,86000US34231,71521.0,11.67,3488.0,No
34232,35240.0,678.0,33495.0,29593.0,5647.0,86000US34232,77298.0,8.67,3021.0,No
34233,17767.0,279.0,17074.0,15962.0,1805.0,86000US34233,86518.0,8.17,1432.0,No
34234,21932.0,8220.0,13620.0,18904.0,3028.0,86000US34234,45694.0,26.59,5683.0,No
34235,15303.0,927.0,14195.0,12635.0,2668.0,86000US34235,67917.0,8.3,1259.0,No
34236,13217.0,849.0,12137.0,12357.0,860.0,86000US34236,124458.0,10.88,1391.0,No
34237,18071.0,1863.0,15546.0,12123.0,5948.0,86000US34237,56226.0,12.75,2149.0,No
34238,20049.0,187.0,19419.0,18949.0,1100.0,86000US34238,107500.0,5.02,996.0,No
34239,15716.0,429.0,14667.0,14198.0,1518.0,86000US34239,78615.0,8.06,1248.0,No
34240,11442.0,178.0,10895.0,10878.0,564.0,86000US34240,103266.0,7.57,863.0,No
34241,15568.0,185.0,15100.0,14605.0,963.0,86000US34241,91882.0,5.44,844.0,No
34242,7465.0,10.0,7306.0,7363.0,102.0,86000US34242,134505.0,5.85,437.0,No
34243,31901.0,1923.0,28960.0,29036.0,2865.0,86000US34243,78180.0,8.98,2777.0,No
34250,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34251,7115.0,69.0,6921.0,6383.0,732.0,86000US34251,78424.0,5.32,375.0,No
34260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34266,32229.0,4437.0,27138.0,20725.0,11504.0,86000US34266,39752.0,29.76,9037.0,No
34267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34268,157.0,157.0,0.0,157.0,0.0,86000US34268,N/A,0.0,0.0,No
34269,4517.0,169.0,4343.0,4372.0,145.0,86000US34269,53512.0,8.05,362.0,No
34270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34275,20472.0,1203.0,19322.0,19870.0,602.0,86000US34275,77842.0,7.8,1596.0,No
34276,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34281,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34284,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34285,18653.0,208.0,18025.0,18147.0,506.0,86000US34285,79743.0,7.24,1329.0,No
34286,20178.0,2176.0,18648.0,18475.0,1703.0,86000US34286,72346.0,5.14,1036.0,No
34287,28614.0,1929.0,26432.0,25980.0,2634.0,86000US34287,57924.0,8.61,2446.0,No
34288,11511.0,534.0,10359.0,10285.0,1226.0,86000US34288,83387.0,15.05,1718.0,No
34289,3481.0,697.0,2754.0,3140.0,341.0,86000US34289,82617.0,6.81,237.0,No
34292,15398.0,36.0,15146.0,15266.0,132.0,86000US34292,85873.0,5.86,889.0,No
34293,39534.0,481.0,38259.0,38092.0,1442.0,86000US34293,77768.0,6.41,2531.0,No
34295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34420,17749.0,1091.0,16486.0,15654.0,2095.0,86000US34420,56178.0,13.05,2288.0,No
34421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34428,9043.0,353.0,8684.0,8757.0,286.0,86000US34428,54910.0,24.45,2211.0,No
34429,8338.0,247.0,7860.0,8101.0,237.0,86000US34429,62619.0,15.18,1226.0,No
34430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34431,8002.0,360.0,7342.0,7453.0,549.0,86000US34431,49800.0,15.48,1234.0,No
34432,12673.0,996.0,11349.0,11788.0,885.0,86000US34432,53200.0,16.7,2061.0,No
34433,6574.0,197.0,6201.0,5723.0,851.0,86000US34433,59587.0,15.47,1011.0,No
34434,8021.0,922.0,7087.0,7336.0,685.0,86000US34434,51032.0,9.65,774.0,No
34436,8169.0,141.0,7940.0,7746.0,423.0,86000US34436,49520.0,15.27,1226.0,No
34442,14752.0,369.0,13210.0,14032.0,720.0,86000US34442,66442.0,12.61,1840.0,No
34445,0.0,0.0,0.0,0.0,0.0,86000US34445,N/A,N/A,N/A,No
34446,17454.0,154.0,17046.0,16563.0,891.0,86000US34446,54524.0,11.75,2042.0,No
34447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34448,10394.0,307.0,10202.0,10244.0,150.0,86000US34448,50708.0,15.45,1584.0,No
34449,3192.0,62.0,3135.0,3076.0,116.0,86000US34449,39301.0,26.74,846.0,No
34450,10692.0,417.0,10225.0,10104.0,588.0,86000US34450,49973.0,13.96,1484.0,No
34451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34452,11903.0,140.0,11507.0,11146.0,757.0,86000US34452,52849.0,17.55,2047.0,No
34453,10621.0,363.0,10001.0,9770.0,851.0,86000US34453,50179.0,20.56,2146.0,No
34460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34461,11380.0,705.0,10452.0,10784.0,596.0,86000US34461,59103.0,13.85,1371.0,No
34464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34465,17455.0,1002.0,16180.0,16227.0,1228.0,86000US34465,49872.0,18.9,3295.0,No
34470,19794.0,2963.0,16642.0,17363.0,2431.0,86000US34470,48759.0,21.2,4107.0,No
34471,25734.0,2942.0,22308.0,22492.0,3242.0,86000US34471,71297.0,12.82,3224.0,No
34472,31344.0,7462.0,22565.0,25163.0,6181.0,86000US34472,48172.0,19.92,6219.0,No
34473,19998.0,5807.0,13982.0,12840.0,7158.0,86000US34473,61402.0,9.67,1933.0,No
34474,17143.0,1528.0,14562.0,13512.0,3631.0,86000US34474,53982.0,13.59,2258.0,No
34475,13179.0,6996.0,6206.0,11488.0,1691.0,86000US34475,32632.0,43.05,4984.0,No
34476,23279.0,2169.0,19926.0,20645.0,2634.0,86000US34476,62603.0,6.96,1619.0,No
34477,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34478,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34479,13603.0,1520.0,11722.0,12021.0,1582.0,86000US34479,45797.0,17.18,2312.0,No
34480,19188.0,2344.0,16277.0,17004.0,2184.0,86000US34480,63797.0,11.67,2231.0,No
34481,20963.0,798.0,19737.0,18743.0,2220.0,86000US34481,57350.0,13.07,2735.0,No
34482,24352.0,4874.0,19254.0,20060.0,4292.0,86000US34482,54107.0,19.54,3589.0,No
34483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34484,3637.0,235.0,3354.0,3484.0,153.0,86000US34484,80658.0,7.86,286.0,No
34487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34488,10424.0,1205.0,9588.0,10001.0,423.0,86000US34488,46297.0,17.3,1789.0,No
34489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34491,26614.0,1255.0,24567.0,23755.0,2859.0,86000US34491,55480.0,12.81,3395.0,No
34492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34498,585.0,6.0,579.0,573.0,12.0,86000US34498,40795.0,27.32,159.0,No
34601,22487.0,2070.0,20115.0,20862.0,1625.0,86000US34601,49890.0,17.8,3933.0,No
34602,7697.0,1024.0,6588.0,7365.0,332.0,86000US34602,63810.0,17.19,1276.0,No
34603,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34604,12608.0,789.0,11567.0,11185.0,1423.0,86000US34604,72785.0,13.72,1576.0,No
34605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34606,27209.0,901.0,25583.0,23122.0,4087.0,86000US34606,50338.0,18.15,4927.0,No
34607,8403.0,421.0,8045.0,7539.0,864.0,86000US34607,59428.0,16.38,1375.0,No
34608,34802.0,2377.0,30940.0,27440.0,7362.0,86000US34608,55793.0,14.65,5042.0,No
34609,42227.0,3346.0,37586.0,35331.0,6896.0,86000US34609,64442.0,10.79,4541.0,No
34610,14698.0,684.0,13868.0,13581.0,1117.0,86000US34610,66694.0,17.86,2618.0,No
34611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34613,17924.0,756.0,16885.0,16588.0,1336.0,86000US34613,54122.0,11.64,2081.0,No
34614,7195.0,336.0,6979.0,6574.0,621.0,86000US34614,63485.0,9.95,714.0,No
34636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34637,8411.0,965.0,7387.0,7361.0,1050.0,86000US34637,93571.0,4.51,262.0,No
34638,28609.0,3043.0,23614.0,21435.0,7174.0,86000US34638,100138.0,6.79,1936.0,No
34639,29395.0,1888.0,25937.0,24271.0,5124.0,86000US34639,98320.0,5.37,1568.0,No
34652,23688.0,645.0,22528.0,20636.0,3052.0,86000US34652,51243.0,16.33,3850.0,No
34653,34588.0,1825.0,32189.0,29576.0,5012.0,86000US34653,50890.0,17.24,5809.0,No
34654,22935.0,808.0,21445.0,21489.0,1446.0,86000US34654,63247.0,12.6,2880.0,No
34655,41872.0,1485.0,39218.0,38005.0,3867.0,86000US34655,79054.0,7.42,3094.0,No
34656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34660,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34661,104.0,0.0,104.0,90.0,14.0,86000US34661,N/A,32.69,34.0,No
34667,33272.0,763.0,32061.0,30559.0,2713.0,86000US34667,52494.0,16.27,5317.0,No
34668,48146.0,2254.0,43898.0,41064.0,7082.0,86000US34668,46497.0,18.48,8864.0,No
34669,13304.0,505.0,12333.0,11889.0,1415.0,86000US34669,59446.0,14.66,1934.0,No
34673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34677,22169.0,1034.0,19990.0,19679.0,2490.0,86000US34677,78911.0,8.86,1952.0,No
34679,43.0,0.0,43.0,43.0,0.0,86000US34679,N/A,0.0,0.0,No
34680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34681,730.0,2.0,730.0,662.0,68.0,86000US34681,N/A,13.7,100.0,No
34682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34683,33514.0,854.0,31789.0,31341.0,2173.0,86000US34683,84590.0,8.12,2713.0,No
34684,29088.0,1179.0,26668.0,26535.0,2553.0,86000US34684,68040.0,6.14,1756.0,No
34685,17998.0,581.0,16555.0,16838.0,1160.0,86000US34685,99770.0,7.97,1428.0,No
34688,7443.0,103.0,7096.0,7001.0,442.0,86000US34688,107275.0,10.68,793.0,No
34689,27445.0,2617.0,24654.0,24843.0,2602.0,86000US34689,67917.0,13.06,3528.0,No
34690,11408.0,710.0,10584.0,9882.0,1526.0,86000US34690,44278.0,19.51,2226.0,No
34691,20257.0,1600.0,18384.0,17470.0,2787.0,86000US34691,46227.0,17.99,3630.0,No
34692,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34695,18382.0,1150.0,16593.0,17035.0,1347.0,86000US34695,95194.0,5.53,1003.0,No
34697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34698,38720.0,1757.0,35646.0,36730.0,1990.0,86000US34698,67243.0,9.52,3648.0,No
34705,2860.0,91.0,2741.0,2398.0,462.0,86000US34705,65139.0,14.69,420.0,No
34711,61594.0,5977.0,51577.0,49909.0,11685.0,86000US34711,80210.0,8.88,5437.0,No
34712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34713,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34714,22380.0,3059.0,16905.0,14026.0,8354.0,86000US34714,55065.0,13.76,3076.0,No
34715,18241.0,2635.0,14414.0,14814.0,3427.0,86000US34715,70318.0,4.92,833.0,No
34729,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34731,14858.0,1590.0,13424.0,14059.0,799.0,86000US34731,61105.0,13.97,2070.0,No
34734,4591.0,806.0,3461.0,3719.0,872.0,86000US34734,80729.0,3.43,157.0,No
34736,19271.0,3577.0,14490.0,15666.0,3605.0,86000US34736,66552.0,10.95,2098.0,No
34737,2942.0,88.0,2799.0,2235.0,707.0,86000US34737,80550.0,8.09,238.0,No
34739,243.0,12.0,231.0,195.0,48.0,86000US34739,N/A,21.4,52.0,No
34740,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34741,47710.0,6224.0,35168.0,15473.0,32237.0,86000US34741,39867.0,27.72,13041.0,No
34742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34743,45109.0,7753.0,31807.0,11301.0,33808.0,86000US34743,49884.0,15.51,6994.0,No
34744,57134.0,6327.0,42176.0,23371.0,33763.0,86000US34744,55745.0,10.52,5956.0,No
34745,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34746,44307.0,5032.0,36099.0,21276.0,23031.0,86000US34746,61563.0,12.39,5459.0,No
34747,21354.0,1799.0,18248.0,15753.0,5601.0,86000US34747,77097.0,10.78,2287.0,No
34748,39977.0,7487.0,31772.0,35441.0,4536.0,86000US34748,54320.0,15.7,6228.0,No
34749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34753,5932.0,1160.0,4709.0,3428.0,2504.0,86000US34753,41772.0,29.45,1745.0,No
34755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34756,3505.0,114.0,3351.0,3134.0,371.0,86000US34756,84464.0,7.48,262.0,No
34758,43143.0,11531.0,27856.0,16821.0,26322.0,86000US34758,57340.0,15.68,6759.0,No
34759,40713.0,10539.0,28431.0,19173.0,21540.0,86000US34759,53796.0,16.28,6611.0,No
34760,863.0,262.0,614.0,726.0,137.0,86000US34760,81875.0,8.92,77.0,No
34761,45864.0,9529.0,29103.0,33249.0,12615.0,86000US34761,74433.0,11.3,5152.0,No
34762,544.0,90.0,454.0,544.0,0.0,86000US34762,82846.0,2.39,13.0,No
34769,24995.0,1916.0,20685.0,16733.0,8262.0,86000US34769,51901.0,19.37,4774.0,No
34770,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34771,21052.0,1839.0,18699.0,14957.0,6095.0,86000US34771,80376.0,4.37,918.0,No
34772,31436.0,3543.0,24299.0,18761.0,12675.0,86000US34772,74741.0,8.09,2528.0,No
34773,3728.0,136.0,3367.0,3144.0,584.0,86000US34773,71802.0,11.17,412.0,No
34777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34778,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34785,38097.0,6204.0,30742.0,34774.0,3323.0,86000US34785,77121.0,7.35,2278.0,No
34786,45836.0,4924.0,37363.0,37753.0,8083.0,86000US34786,118187.0,9.02,4120.0,No
34787,69976.0,11658.0,50758.0,53443.0,16533.0,86000US34787,95636.0,9.36,6468.0,No
34788,18193.0,493.0,17190.0,16609.0,1584.0,86000US34788,54794.0,10.62,1933.0,No
34789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34797,1041.0,159.0,869.0,952.0,89.0,86000US34797,76500.0,9.99,104.0,No
34945,5187.0,819.0,4229.0,4322.0,865.0,86000US34945,67500.0,18.06,718.0,No
34946,6079.0,3503.0,2509.0,5638.0,441.0,86000US34946,47500.0,19.91,1206.0,No
34947,14155.0,7823.0,5969.0,11141.0,3014.0,86000US34947,36619.0,30.21,4228.0,No
34948,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34949,7663.0,34.0,7439.0,7335.0,328.0,86000US34949,87259.0,8.64,658.0,No
34950,16603.0,9009.0,7179.0,12569.0,4034.0,86000US34950,35711.0,35.9,5897.0,No
34951,17106.0,1840.0,14810.0,15490.0,1616.0,86000US34951,57409.0,13.33,2268.0,No
34952,41567.0,5232.0,35591.0,34466.0,7101.0,86000US34952,56689.0,11.51,4720.0,No
34953,70705.0,16169.0,51191.0,54155.0,16550.0,86000US34953,65193.0,8.85,6231.0,No
34954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34956,10258.0,2519.0,5851.0,4966.0,5292.0,86000US34956,40694.0,26.74,2331.0,No
34957,23204.0,818.0,21942.0,21552.0,1652.0,86000US34957,76823.0,8.92,2058.0,No
34958,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34972,20877.0,2934.0,17181.0,13287.0,7590.0,86000US34972,44611.0,23.05,4098.0,No
34973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34974,23952.0,989.0,21680.0,20938.0,3014.0,86000US34974,51696.0,18.92,4512.0,No
34979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34981,5393.0,889.0,4405.0,4404.0,989.0,86000US34981,69429.0,19.84,1061.0,No
34982,25135.0,3412.0,20346.0,19390.0,5745.0,86000US34982,51393.0,19.79,4941.0,No
34983,42818.0,7604.0,33740.0,33622.0,9196.0,86000US34983,57408.0,9.76,4170.0,No
34984,16035.0,3912.0,11314.0,12241.0,3794.0,86000US34984,79017.0,7.43,1191.0,No
34985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34986,28265.0,5940.0,21313.0,24161.0,4104.0,86000US34986,70857.0,10.56,2981.0,No
34987,9717.0,1931.0,7611.0,8515.0,1202.0,86000US34987,80086.0,3.98,387.0,No
34988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34990,29999.0,272.0,28650.0,28278.0,1721.0,86000US34990,104199.0,5.74,1714.0,No
34991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34994,17800.0,2066.0,15406.0,15269.0,2531.0,86000US34994,61172.0,11.42,1946.0,No
34995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
34996,10741.0,292.0,10151.0,9792.0,949.0,86000US34996,103525.0,7.47,801.0,No
34997,44632.0,2387.0,40400.0,36530.0,8102.0,86000US34997,68992.0,10.34,4584.0,No
